Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN22,OUT035,4135.178468007896
NCF30,OUT027,3420.599797298893
FDK03,OUT035,4180.437324868559
FDT45,OUT017,1009.0633635409474
NCC54,OUT027,5221.842448346761
FDP08,OUT018,2880.2168710834903
FDU44,OUT046,2673.340814854275
DRG39,OUT035,1024.285168465878
FDU32,OUT049,2093.09746825193
FDY27,OUT049,2884.4681315221374
NCP54,OUT013,1972.607717914424
NCZ41,OUT049,2112.5697065960785
DRL49,OUT013,2297.8765297799264
FDI05,OUT018,971.6302985501998
FDY56,OUT045,3585.7831465213294
DRC13,OUT013,2058.7512384960455
NCV29,OUT017,2958.7747309520782
FDR24,OUT049,1581.1511159952938
FDZ34,OUT018,2781.247083027339
FDP37,OUT035,2158.012074736244
FDX08,OUT027,4363.759205862192
FDS57,OUT045,2169.0955713569565
NCG18,OUT049,1719.8495735960869
FDK25,OUT018,2437.681431474699
FDH53,OUT049,1437.074254719966
DRI59,OUT018,3259.906307361013
FDA52,OUT046,2816.1251222622896
FDT20,OUT010,-1225.727526920261
FDE36,OUT019,737.7992352749766
FDI24,OUT017,2880.338495981302
FDB28,OUT018,2827.1241752633728
FDV11,OUT017,2961.251834732101
FDP01,OUT046,2503.7501637790374
FDD34,OUT027,4025.060592811078
FDJ50,OUT027,2353.8404827778936
FDZ44,OUT013,1972.242747716441
DRO59,OUT035,1385.4443164895079
DRB48,OUT045,621.0758821926674
FDR21,OUT018,2496.024579190439
NCE42,OUT010,1773.6907871206927
FDO23,OUT046,1498.2465037766096
NCE30,OUT018,3039.9293813740696
FDQ22,OUT035,783.4829074116831
FDY01,OUT045,1828.050102130981
FDS08,OUT017,2964.716607482325
FDG28,OUT018,3640.2852897673
FDQ51,OUT018,581.594738720815
FDB05,OUT017,4016.6495386243987
FDO56,OUT049,2046.8887747819545
FDE02,OUT018,1237.6929518491231
FDN45,OUT017,3611.609202793047
FDS09,OUT013,879.8596591096514
NCA54,OUT018,2571.984306376691
FDP09,OUT010,1449.5202665818733
FDC53,OUT045,1515.991168990383
NCM55,OUT017,3045.548346343539
FDL09,OUT018,2426.7674500718394
FDA11,OUT019,-384.50285782447804
FDA50,OUT045,1402.916390645227
FDC23,OUT017,2979.3356527612386
FDE22,OUT049,2626.1026439654115
FDD23,OUT046,3036.437741476505
NCA29,OUT049,2814.6501012679396
FDK38,OUT046,2377.828557262037
DRC13,OUT046,1976.5958073544616
NCP43,OUT049,2930.089860031872
FDX28,OUT049,1667.377605496812
FDF08,OUT049,1625.3190584682711
FDZ33,OUT046,2365.559325512275
FDD10,OUT049,2968.275412876438
FDO58,OUT017,2683.469963278101
FDI50,OUT017,3821.6761576431336
FDO58,OUT045,2560.7427251885574
FDX08,OUT013,2946.768994602842
NCK17,OUT010,-1223.8780264713778
FDF39,OUT035,4283.229847706716
FDU45,OUT010,-76.23594370758212
NCJ18,OUT018,1550.6292222686643
DRC27,OUT019,1987.972070884617
DRC25,OUT035,1507.9169024837556
FDU59,OUT035,2703.5426559865923
FDU28,OUT035,3164.7253271805735
NCP30,OUT046,662.5466124079594
FDB39,OUT018,594.1217769712287
FDE41,OUT013,1450.3166842259889
DRH11,OUT010,-985.1079202831158
FDA58,OUT045,3644.649918977828
FDU50,OUT046,1844.693957777009
FDM34,OUT013,2093.580399854116
FDM44,OUT027,3132.8545493691395
FDR39,OUT045,2842.9697956316304
FDM25,OUT045,2772.272628129748
FDQ49,OUT049,2641.7200196166054
DRH25,OUT018,577.8282893844132
FDM09,OUT027,4195.418331960358
FDL44,OUT019,715.1013006432011
NCR42,OUT018,253.34245826739357
DRL59,OUT046,888.5486690402147
FDX43,OUT013,2738.9731168076905
DRK47,OUT010,1670.3624876142517
FDU48,OUT018,1831.485912571843
FDY12,OUT045,795.3359766346623
NCN43,OUT018,1681.7545557399799
NCM55,OUT018,2624.8426766232296
FDQ21,OUT027,3412.5303211307896
FDX13,OUT035,4140.579290836149
NCK30,OUT027,5414.834131617874
FDG20,OUT049,2942.6994915341515
DRG27,OUT017,772.9969646461798
FDY14,OUT018,3844.563778161334
FDP59,OUT035,1848.416751156999
FDU60,OUT017,2833.6999852514027
NCC18,OUT019,753.4924720699673
DRJ39,OUT017,3558.6216520709077
FDS07,OUT049,1942.988241977945
FDM08,OUT027,5046.155938121265
FDP51,OUT045,1899.3529094120395
FDU16,OUT035,1491.6156649778595
FDH12,OUT013,1743.9717876164068
DRE48,OUT010,1180.8711974017929
NCL42,OUT027,5278.495004624896
FDR21,OUT045,2739.529884857624
NCW29,OUT035,2246.724709228068
FDO11,OUT013,4047.6910363358074
NCM31,OUT049,2331.4248467602174
FDV35,OUT019,555.7622634599547
FDF58,OUT017,1122.849970333303
NCE43,OUT049,2741.169536839736
FDA02,OUT035,2440.5995531996036
DRL37,OUT010,-1192.422843433219
FDR24,OUT018,1242.553980305361
FDW59,OUT049,1458.5014777160281
FDS22,OUT049,891.5249757052427
FDW24,OUT017,944.0881139141686
FDU24,OUT035,1703.175131582946
FDA21,OUT027,4406.218497671569
FDH58,OUT027,3323.7306408926347
FDW36,OUT018,1399.7272978573203
FDI45,OUT027,4238.517616363009
FDU01,OUT018,2736.7169124784523
FDF35,OUT027,3208.9949352147237
FDU43,OUT019,1926.4354694825206
FDE24,OUT019,390.20046720695245
FDK50,OUT049,2727.479772932382
FDG31,OUT045,976.0085061571024
FDC60,OUT045,1426.2857542230188
FDL36,OUT013,1491.275492259726
FDP21,OUT013,3081.8417081956914
FDW16,OUT045,1416.1149347615874
FDX02,OUT017,3611.167442320806
FDQ58,OUT027,3907.059501671909
FDT51,OUT046,1836.7020202577896
FDD59,OUT049,1448.806849634877
NCM42,OUT018,1450.8674275660887
FDA57,OUT018,400.717549990984
FDZ48,OUT035,1943.4812323412903
FDE46,OUT045,2359.1477269992283
NCZ30,OUT019,12.727664486322738
FDB56,OUT017,3163.9656595220413
FDA25,OUT027,3201.2507876561926
FDD20,OUT013,2066.279582706852
FDL25,OUT013,1563.1660249933057
NCO18,OUT049,2882.2476606518144
FDJ45,OUT017,885.0625806440885
FDR12,OUT035,2904.059857312326
NCF19,OUT010,-1152.2975959680962
FDK25,OUT046,2678.220154388282
NCR17,OUT046,1834.9089925047929
FDC52,OUT046,2427.2766215742004
NCA54,OUT017,2952.218351838289
FDR45,OUT010,1868.9487296355119
NCM19,OUT049,1902.6998791475125
FDF39,OUT027,5611.426119889304
FDX23,OUT049,1667.890003214482
FDD58,OUT027,3049.0952836269976
FDX28,OUT013,1615.6158532205463
NCD31,OUT013,2592.830543421843
FDU57,OUT018,2154.087317518283
FDI27,OUT046,764.4512687464396
NCM42,OUT046,1713.085554305253
FDD32,OUT027,2849.242145838964
FDI34,OUT013,3680.4766988019182
NCM29,OUT049,2178.71281577848
FDG46,OUT018,1576.476368438693
DRC01,OUT010,-1061.2596758556047
FDB15,OUT027,5539.24840884128
NCA17,OUT027,3841.9872611118153
FDF10,OUT046,2374.9318124351394
FDR26,OUT027,4243.956557686059
FDI02,OUT049,1955.3799656814099
NCM54,OUT010,93.01727389940459
FDF14,OUT013,2477.4646592399877
FDJ33,OUT010,49.433750609100684
FDM20,OUT035,4063.9329328675467
FDC03,OUT027,4545.323085655311
NCX05,OUT046,1857.1536324940853
NCM41,OUT027,2936.0282457721187
NCU29,OUT010,448.35196641642096
FDQ59,OUT017,1512.3164444190543
FDH46,OUT010,-237.85731099459315
FDH09,OUT013,1066.2455874102561
NCD06,OUT045,668.8314370064563
FDC15,OUT035,2546.5523270255417
DRD37,OUT027,2194.9062474833577
FDT28,OUT027,3805.576811727162
FDR28,OUT027,4077.9982038239596
FDT38,OUT017,1453.9724714674762
FDV34,OUT027,2721.012876869993
FDY52,OUT035,1148.3608509274445
FDB34,OUT013,1422.9683814349933
DRL23,OUT018,1434.701807019281
DRB24,OUT046,2444.557835472483
FDJ50,OUT046,932.0717277241229
FDQ49,OUT035,2657.532111661738
FDP20,OUT035,2171.87633047574
FDV19,OUT027,4063.9102804867234
NCR54,OUT045,3000.6767891556347
FDO09,OUT010,2212.4565902307413
FDS57,OUT018,1987.853981590456
FDN10,OUT049,1975.9138631378228
FDV23,OUT049,2105.436086109232
FDY28,OUT049,3487.5256979596834
DRG51,OUT013,2626.459221381142
FDD45,OUT019,-384.14880676765006
NCL18,OUT027,4450.996684128024
NCM29,OUT013,2122.2217496916446
FDF17,OUT027,4541.174934211822
FDE22,OUT017,2672.432170688963
FDQ22,OUT017,740.8241669308102
FDS01,OUT013,2922.585483940943
FDW35,OUT027,2181.821721981266
FDJ33,OUT046,2019.4352992590111
NCF54,OUT035,2839.5407280746836
FDE09,OUT013,1841.130252949014
NCE06,OUT045,2458.566677717483
DRH49,OUT049,1392.209280926955
FDY43,OUT045,2661.644395159724
NCT05,OUT017,4128.795931541293
FDZ34,OUT045,2995.1732245806024
FDL38,OUT017,1603.033686486171
FDZ31,OUT017,3184.0888200571385
FDR14,OUT035,997.1906226104577
NCN54,OUT049,1349.5783305621333
NCC42,OUT027,3677.7530829844727
FDK08,OUT017,1789.213015528369
FDP59,OUT013,1782.3558789204171
FDV22,OUT035,2687.8450606286474
FDD33,OUT035,3868.958415221481
DRE60,OUT027,4999.952519129649
FDK52,OUT046,3559.5138679103593
FDA02,OUT017,2439.9802854683744
FDM56,OUT049,1885.0838395791716
FDE57,OUT035,2440.6538602924015
FDM32,OUT045,1407.5473582735615
NCQ30,OUT027,3369.4513634559603
FDQ27,OUT027,3179.5413229567735
FDT60,OUT027,3449.051411893123
FDU43,OUT049,3968.1757256681067
NCO55,OUT035,1836.4926149817388
FDG02,OUT045,2997.9991164889425
FDJ28,OUT013,3040.1817249091528
FDP40,OUT045,1751.5399943462353
FDJ38,OUT045,3029.0711087183026
NCC54,OUT017,3909.025198810704
NCZ41,OUT046,2000.4117970246389
FDK38,OUT019,500.2862158372909
FDU52,OUT013,2478.6347947732465
FDC40,OUT046,1236.152317349174
NCR30,OUT017,1279.1931548737195
NCN18,OUT017,1851.232618492108
FDB50,OUT035,1428.8411988726477
FDG04,OUT013,3002.6135103859224
FDR26,OUT035,2913.850315238708
NCT17,OUT018,2710.8050554396254
FDX35,OUT027,5085.025565993434
FDS12,OUT046,2018.6535862804485
NCZ29,OUT027,3456.165834921618
FDB38,OUT010,730.5881631139564
FDP12,OUT013,715.2978264071039
FDP22,OUT046,884.633053287416
FDS26,OUT018,3786.088111983534
FDR52,OUT046,3058.7811095196603
DRJ13,OUT046,2542.57722437568
FDU48,OUT027,3545.3142048884793
FDE29,OUT035,1100.409737111892
NCT29,OUT049,2041.345503809618
DRK37,OUT018,2698.0745766416053
FDK55,OUT046,1428.841030610506
FDR07,OUT046,1578.4853813698983
FDO21,OUT027,5049.698196738471
FDK46,OUT049,4205.73150565295
FDB12,OUT045,1649.3872719964725
FDT31,OUT027,4489.920220162519
FDJ33,OUT045,1950.8523943464752
FDC26,OUT027,3228.4167402500248
NCQ02,OUT045,2892.2499586893173
FDP08,OUT010,1201.5244116000654
FDB11,OUT027,5047.798886786526
FDV55,OUT013,2396.180061649533
FDW20,OUT049,2083.918708689538
NCJ18,OUT019,-46.65211320285857
FDC41,OUT018,916.0077880446788
FDE14,OUT027,3160.817613081704
FDG35,OUT013,2896.697127057102
FDF45,OUT035,1177.098128601142
FDS19,OUT027,2785.963762455816
FDS58,OUT019,680.9298558861992
FDA26,OUT017,3585.147425499017
FDM32,OUT049,1560.246162620414
FDL45,OUT046,2020.9477847477074
FDZ55,OUT049,2681.8874921427578
FDY37,OUT049,2433.1466602761325
FDO46,OUT046,3073.224581196523
FDQ60,OUT046,1954.4619363548063
FDA19,OUT018,1841.0501410184374
FDL15,OUT046,2462.079677661709
FDM10,OUT018,3081.191016876167
NCL05,OUT017,819.1166672810803
DRK49,OUT010,-1223.7184707150882
NCE18,OUT027,5392.709544321939
FDG40,OUT049,666.9361623371467
DRI59,OUT045,3452.0179438735468
FDK28,OUT035,4165.762084528014
NCD06,OUT019,-1177.934330678336
FDO11,OUT019,2113.9845870096124
FDK27,OUT046,1931.115624951327
FDT43,OUT027,2329.2122201254233
FDD38,OUT018,1449.8809742685844
FDA16,OUT049,3558.622038460402
FDL14,OUT027,3980.070666286112
NCM17,OUT049,827.8267304808114
FDD20,OUT045,1956.418091927836
FDA40,OUT045,1375.851708581445
FDL43,OUT045,1207.7714975454821
FDV15,OUT045,1568.2785496947263
FDE52,OUT046,1452.2919074424408
NCL17,OUT010,368.6180925444975
NCJ31,OUT045,3664.905015414205
FDR60,OUT045,1193.7476521275291
NCA18,OUT035,1966.7347982179822
FDS21,OUT027,2532.278929574018
FDW09,OUT035,1460.2788881460529
FDL26,OUT035,2627.88891628905
FDS47,OUT018,1156.8467467944993
FDC39,OUT046,3201.6824773754297
FDT51,OUT035,1986.4779232443466
FDK40,OUT035,4281.545276468874
NCG19,OUT045,3599.066059538187
FDZ07,OUT046,1088.0814131237973
FDF08,OUT027,2962.994812017733
FDO04,OUT013,928.6815307961951
FDK41,OUT018,1034.7572162313345
FDP15,OUT049,4127.755818802857
NCD43,OUT018,1384.3667829003123
NCP18,OUT013,2376.800937945736
FDZ51,OUT046,1551.7134314444584
DRH13,OUT035,1873.723779631343
FDF38,OUT045,688.826046971009
NCI43,OUT045,722.7263713609641
FDM38,OUT027,2415.605732810669
FDS03,OUT013,1095.2982763554242
DRJ47,OUT017,2834.6631588826012
FDT50,OUT010,-368.838064903838
FDV02,OUT046,2692.938993742563
NCG18,OUT017,1749.0580570943284
FDW52,OUT046,2641.5264269382506
FDS40,OUT035,745.0936485632899
FDN31,OUT017,3164.9997701825146
FDA37,OUT045,1975.7262695667569
FDA15,OUT046,3910.5554854696193
FDL39,OUT046,2868.7837586531077
FDJ53,OUT045,1858.8750800263024
FDX22,OUT013,3409.7343922675072
NCZ42,OUT045,3679.4261424144806
FDD56,OUT027,4313.8658145772715
FDD40,OUT017,3175.3143292849363
FDS50,OUT013,3473.7345609572467
NCN14,OUT013,2937.2302894028444
FDT15,OUT013,2989.576049588879
NCS18,OUT027,3157.102024068063
NCO26,OUT010,-117.71554859943296
FDF58,OUT018,737.9351525796915
NCB19,OUT013,1393.313113087807
FDH26,OUT017,2430.2277596532
DRB24,OUT027,3871.2196845800136
FDA49,OUT018,1147.2166678322862
FDB32,OUT045,1512.6635365203128
FDI36,OUT017,3266.3114405463098
NCA17,OUT010,459.3957571367587
FDH22,OUT013,2012.038571476182
NCM26,OUT018,2143.59977617633
FDT15,OUT027,4408.053991785704
FDB16,OUT018,1090.3271796653887
NCP54,OUT027,3398.153860464937
FDJ36,OUT013,1709.2909657232412
FDO28,OUT045,1824.3530351904792
FDU09,OUT013,965.9691566859633
FDF29,OUT017,2191.43257626131
FDY08,OUT013,2326.4607714522717
DRJ59,OUT018,368.172376125499
FDT23,OUT027,2789.518041477017
FDU15,OUT018,419.6269430167529
FDT47,OUT013,1655.1505676278903
FDI53,OUT019,713.9810799788684
FDR59,OUT018,3912.3275485462455
FDD53,OUT035,806.8849364964469
FDY51,OUT017,3581.494133567605
FDT04,OUT049,706.9580913744098
FDU51,OUT049,2941.0352281300816
FDG14,OUT035,2635.3622648024657
NCU06,OUT045,3542.5205255877318
DRG25,OUT046,2938.8354465041893
DRH49,OUT035,1484.3094136966215
FDN15,OUT035,2375.0796196759975
FDL43,OUT018,976.7408382249882
NCT18,OUT049,2958.4096791448583
NCB31,OUT013,4104.007896190232
FDK57,OUT035,2042.4962490217977
FDY04,OUT019,714.5743622943169
NCP54,OUT046,1920.0350920624596
FDF41,OUT013,3850.461163048326
FDM01,OUT045,1630.6873902637353
FDW03,OUT045,1665.4197493535194
FDF28,OUT045,1919.2038513085627
FDY37,OUT017,2448.3386503951174
FDQ03,OUT017,3895.056444392958
FDP51,OUT027,3413.1118129283122
FDJ40,OUT017,1907.3778003401485
FDC32,OUT049,1629.711550422291
DRI49,OUT027,2725.227453655874
NCW54,OUT017,980.053831200365
FDF09,OUT017,794.1553808493293
FDP45,OUT018,3720.6083178588415
DRJ23,OUT018,2699.11572539445
FDS59,OUT017,1944.3242660631586
FDY08,OUT046,2270.7484363111307
FDX16,OUT049,2426.0978337690585
FDY16,OUT018,2662.415246506074
FDK32,OUT035,2651.14337473036
FDQ22,OUT013,697.1769171758224
NCC31,OUT018,2182.518688010351
FDG58,OUT049,2575.481552913962
DRF48,OUT013,3011.450887272482
DRH36,OUT049,1276.2964921139412
NCR30,OUT035,1335.9197835395132
FDB03,OUT019,1881.3436383856479
FDZ28,OUT027,3489.063686897474
FDR35,OUT017,3267.869788198611
DRD15,OUT027,5127.723754988901
FDJ33,OUT019,111.014253041654
FDA56,OUT010,62.67173845808736
FDP56,OUT046,840.2729571878449
NCT30,OUT046,767.37625830054
FDK15,OUT017,1716.2856071634692
FDH44,OUT018,2136.640370792234
FDV01,OUT013,2557.0944664333883
DRG03,OUT017,2532.460552310622
FDG50,OUT027,2940.960434591257
FDR16,OUT010,1485.6889101723286
FDZ60,OUT046,1722.5980128074325
DRG03,OUT045,2386.3965208974814
FDS56,OUT018,3971.064545100232
FDU33,OUT045,708.5982345531752
DRD27,OUT035,1747.9573104387432
FDW22,OUT046,3562.197946148731
DRA24,OUT045,2549.138481432139
FDF38,OUT049,836.8544194109656
FDX48,OUT013,2538.8933738000896
FDS58,OUT018,2326.439597579956
FDC32,OUT046,1525.3509658620846
NCQ29,OUT045,4045.308577856057
DRK39,OUT018,1089.6878086468353
NCS38,OUT017,1897.5609442957243
DRO47,OUT013,1824.9797094304786
DRG27,OUT027,2153.022349648916
FDC57,OUT027,4562.835265801003
FDS55,OUT046,2371.174190132958
NCJ06,OUT018,1612.877611004158
FDO01,OUT019,237.70238320363183
NCM55,OUT045,2859.0057851267047
FDC52,OUT049,2530.112244114956
FDQ15,OUT045,1255.05104394978
NCT30,OUT027,2206.1620058796366
NCR42,OUT027,1979.2236461543553
FDD28,OUT035,1074.3585819290904
FDQ34,OUT049,1749.644588919744
FDZ12,OUT027,3721.688722374851
DRE13,OUT019,-515.8792288355673
NCN07,OUT019,217.70223355894723
FDM28,OUT035,2991.638489331609
FDI10,OUT017,2861.7414246236854
FDQ25,OUT013,2819.531547484521
FDA38,OUT010,1865.8781498808185
DRI13,OUT049,3508.89313237464
FDY20,OUT027,2980.482624631082
NCZ53,OUT035,3117.8039146140713
NCM31,OUT013,2306.1085482483713
DRB01,OUT017,3076.5927552977164
DRF37,OUT046,4106.217238472887
NCF42,OUT049,2850.042268094858
FDF16,OUT018,2067.623537897858
FDB41,OUT013,838.8326716490064
FDR34,OUT013,3668.71404760335
FDR15,OUT018,2254.854063809273
NCV42,OUT019,-129.2827806946559
FDW51,OUT035,3540.298631203912
FDU36,OUT017,1682.4225995136994
FDX60,OUT049,1411.691279356271
FDY03,OUT035,1998.813422910293
FDW55,OUT045,3934.1095285026877
FDT01,OUT010,1477.840861617301
FDG58,OUT013,2523.6989968378975
FDK21,OUT017,4048.408728796232
NCS41,OUT019,991.2091524621057
FDS10,OUT045,2810.669319690852
NCT53,OUT046,2623.514259250478
FDJ28,OUT018,2731.6275230382253
FDX44,OUT045,1387.919007561002
FDT20,OUT018,414.1429022857428
FDO44,OUT017,1898.1081663164255
NCX17,OUT049,3789.6712541257766
FDY01,OUT017,2020.7354389826169
FDJ12,OUT027,4817.982089655905
DRK35,OUT018,353.1327673407902
FDD47,OUT019,811.8272606730143
NCM53,OUT035,1847.5187615628633
FDO45,OUT013,1485.9294001239532
NCM42,OUT010,-180.78741574822345
FDE04,OUT046,2865.9934685554426
NCI30,OUT027,5329.289153969934
FDZ19,OUT013,2833.734855544344
FDW57,OUT013,2873.0008893725226
FDA25,OUT013,1746.449161651355
FDT22,OUT046,955.5520958955624
FDP51,OUT013,1976.920039157686
FDD48,OUT027,3323.5140535993664
FDY39,OUT035,3095.2512644354815
FDO48,OUT010,1649.85648713841
FDD23,OUT027,4464.314837325439
DRN35,OUT027,2082.92647376513
FDT01,OUT035,3574.9165355463883
FDC20,OUT010,-965.1939652115799
DRJ35,OUT035,1175.7472186071664
FDB32,OUT046,1553.190279037066
FDL24,OUT046,2807.380170046463
NCV42,OUT035,1924.8893399185577
FDZ46,OUT046,1747.8793831152434
FDC15,OUT013,2435.3557078608364
FDD08,OUT019,-1214.4768352877213
FDY50,OUT049,1487.743294750624
FDD36,OUT013,1953.1633941816908
FDG57,OUT027,2295.2724175215567
FDL21,OUT018,458.9102142909078
FDN16,OUT027,3110.219685477505
FDJ09,OUT027,2207.0340472626817
FDS01,OUT010,974.6467739638529
FDV33,OUT017,4253.936122205746
DRE12,OUT017,1914.4192396673807
FDR07,OUT013,1626.3950031681125
FDP48,OUT010,1053.2846886637876
NCB55,OUT035,1041.3478414132142
FDQ08,OUT013,1098.8389992215064
FDR34,OUT035,3835.9869152965566
FDO33,OUT046,1788.1151128019264
FDP13,OUT045,639.5246975279128
FDX12,OUT049,3977.583410753592
NCT06,OUT049,2711.4143274836106
FDR16,OUT019,1506.4745379634724
FDE36,OUT046,2678.1928506208615
FDZ36,OUT049,3077.9484665744703
FDV13,OUT045,1432.12433807705
NCZ17,OUT035,753.869724749437
FDU56,OUT045,2878.481906832768
FDM09,OUT035,2886.9084429378186
FDV02,OUT017,2787.5612772131617
FDS34,OUT018,1563.0275330774057
FDA11,OUT049,1645.7053765730138
FDP09,OUT017,3452.914553801132
FDB29,OUT027,3305.9034789966868
FDT19,OUT017,2924.8950736196366
DRH15,OUT017,837.7860169280102
FDY38,OUT046,3678.989855500432
FDF14,OUT027,3905.482171516198
FDN48,OUT010,-409.4638773094174
FDQ12,OUT013,3687.619622265992
NCJ43,OUT045,2652.795690934885
FDE17,OUT019,545.0126156935712
FDB05,OUT035,4046.9230788830846
FDH10,OUT045,2979.955697611297
NCR06,OUT017,772.3983717236906
FDU32,OUT018,1710.9249545175257
FDD56,OUT049,2919.791400385852
FDO36,OUT018,2600.4939531110167
FDH16,OUT010,-458.3185288444739
FDX10,OUT018,353.4852828835511
FDZ37,OUT017,1611.5467832342665
FDU31,OUT010,1617.9197536892502
DRC49,OUT049,2337.1074039256728
FDL15,OUT045,2365.4896632845057
FDN32,OUT019,1090.7408817502567
DRH59,OUT027,2664.5687345734614
NCU29,OUT049,2452.4045881780794
FDR37,OUT019,1072.7883722085096
FDS14,OUT018,2177.971804683651
FDU02,OUT027,4986.134036405316
FDJ08,OUT035,3223.1154059383607
NCZ06,OUT045,3893.4537691756914
FDO31,OUT049,1503.8000889238574
FDH31,OUT018,1407.955348535744
FDS58,OUT017,2691.1090937226313
NCA53,OUT027,2272.2001284691783
FDF50,OUT046,3163.9893936517246
NCW42,OUT049,3582.573360553919
NCQ17,OUT045,2399.305727008371
FDK51,OUT018,3852.6096209225398
NCW41,OUT010,593.3969782813333
NCR29,OUT017,1013.2181548694259
FDB08,OUT019,671.3149298362043
FDA40,OUT027,2851.0702614632214
FDL14,OUT018,2311.8095889146603
FDB47,OUT046,3276.520481251966
FDO03,OUT035,3805.5144282193414
DRK13,OUT019,1186.8133667512216
FDX13,OUT010,2037.8996826256425
FDF52,OUT046,2880.491811955657
FDT11,OUT013,3080.8154471594244
FDB08,OUT013,2613.115580727669
FDQ28,OUT018,2216.3942384348684
FDD29,OUT045,3904.761553533189
NCQ29,OUT027,5564.598166057522
NCO02,OUT013,1082.421160141708
FDR56,OUT010,1245.3798149340187
NCM54,OUT049,2068.2578103832207
FDP51,OUT035,2056.9898559337407
FDT38,OUT013,1357.427597268867
FDZ20,OUT018,3760.281490467096
FDJ53,OUT013,1937.9901261116493
FDX13,OUT049,4065.597186840496
FDP58,OUT035,3607.079849474403
NCK31,OUT019,-1041.7024366800474
FDA35,OUT018,1742.4792599432149
FDV37,OUT018,2937.614323161236
NCO07,OUT027,4825.86276649293
FDA20,OUT045,2935.8023698885145
FDZ59,OUT035,2859.5386876524904
NCY17,OUT017,828.017220508644
FDQ28,OUT035,2601.0227446242407
FDV35,OUT017,2558.4325962823013
FDQ36,OUT013,659.9280725250865
FDD34,OUT018,2321.2450386678292
FDK51,OUT045,4061.077501053145
FDV31,OUT035,2957.4409116290876
FDR04,OUT035,1678.2836709198477
FDR14,OUT049,943.9567715546348
DRC36,OUT010,876.6104527041707
FDE39,OUT019,-5.67367526629414
FDP57,OUT049,1769.9224927541227
FDE57,OUT046,2293.9909017631817
NCN18,OUT046,1742.6795753156312
NCQ05,OUT018,2118.10559854574
FDW47,OUT035,2078.000532949854
FDV46,OUT035,2346.0347378467527
NCP29,OUT045,947.5559964665281
FDE09,OUT018,1541.918437779962
NCU06,OUT027,5044.83058987565
FDT19,OUT010,885.9353776433868
DRF15,OUT017,2533.64931214259
DRI51,OUT013,2739.6540502068356
NCX54,OUT013,1678.7759820139636
DRE01,OUT013,3800.7127080946093
NCB07,OUT045,2988.714450935523
FDU50,OUT035,1969.5603520175428
FDG40,OUT035,710.7747827696858
FDW10,OUT018,2499.3596159455587
FDX51,OUT013,3164.046821993372
NCP17,OUT045,967.9371280600465
FDP21,OUT035,3166.5912653589717
FDL04,OUT045,1586.123327506446
FDV23,OUT013,2002.2823042401897
FDF24,OUT046,1372.38159383626
FDH56,OUT027,3351.9962954986772
FDB51,OUT049,1070.5915363314734
FDI58,OUT027,3017.596178368875
FDR20,OUT013,897.950852380779
FDC51,OUT018,1699.339623145554
FDB16,OUT027,2803.508941337987
FDE40,OUT049,1079.4360919581056
NCM17,OUT035,873.2347615619499
FDU56,OUT035,3114.2986059069976
FDS32,OUT019,435.62392741814006
FDX02,OUT049,3597.5608576016384
FDT39,OUT027,3939.6669611149127
FDE35,OUT017,1119.7407327169874
NCI42,OUT019,1410.7635280477093
DRL23,OUT046,1715.5920973129178
FDA10,OUT046,1929.4019816671716
FDA11,OUT013,1584.5571287724702
NCM06,OUT046,2428.6194112106878
NCT05,OUT035,4213.482461730107
NCQ02,OUT010,1021.8463720193122
NCY06,OUT049,2135.6783462055414
FDY56,OUT035,3771.4348866346045
FDL02,OUT035,1885.675899113723
NCI06,OUT035,2944.756359853711
FDQ14,OUT045,2276.081159776386
FDQ12,OUT017,3723.4734360605034
FDP36,OUT046,851.6181123756376
FDK21,OUT027,5413.995360853642
FDO40,OUT045,2267.702534398549
NCK54,OUT019,-44.12443937274611
FDY09,OUT018,2529.7213205895864
NCW30,OUT049,4190.003520802166
NCC55,OUT027,2032.6007993209464
FDE58,OUT018,1596.3469944985209
FDR39,OUT013,2953.233317511067
FDU28,OUT049,3071.9124669197445
FDH08,OUT017,3754.2306338380504
FDG35,OUT045,2794.2685232112663
FDG22,OUT049,737.2953394598755
FDC34,OUT035,2647.9410174836444
FDP15,OUT018,3743.9931407852464
FDK34,OUT010,1865.0183245720482
FDU45,OUT035,2040.135614658193
FDQ04,OUT027,2094.437475523792
FDX22,OUT018,3088.722816538028
FDB45,OUT017,1812.5731360898885
NCH43,OUT027,4848.239858860301
DRE60,OUT046,3504.4328220412426
FDD17,OUT027,5164.36450950098
NCM54,OUT017,2106.7823606554543
NCH55,OUT013,2039.7969561400569
NCT06,OUT017,2700.1257046220444
FDA48,OUT027,4945.3765118638985
FDY58,OUT027,5055.799297263968
FDO25,OUT045,3291.3891715599084
FDN50,OUT045,1540.3788397742428
FDH35,OUT035,2790.9430644893164
FDK09,OUT045,3510.699267990841
FDO16,OUT013,1356.2421684862784
FDW11,OUT045,989.1706767292005
FDU47,OUT027,3739.9907537512154
NCQ42,OUT010,110.6105833982491
FDK55,OUT027,2903.477911116002
FDN08,OUT049,2032.6201725208066
FDT57,OUT045,3687.4523139950807
FDJ12,OUT018,3060.684608261408
DRL59,OUT017,984.7784564717388
NCN53,OUT046,605.5955164637605
FDO51,OUT010,-1125.744642747518
FDK56,OUT017,3111.0767078057766
