Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN22,OUT035,4099.681334862492
NCF30,OUT027,3435.7223825315778
FDK03,OUT035,4170.182245982243
FDT45,OUT017,1004.4604708162558
NCC54,OUT027,5187.870208571198
FDP08,OUT018,2878.5639344717365
FDU44,OUT046,2664.5716552816725
DRG39,OUT035,1006.0514189012127
FDU32,OUT049,2046.8191288528803
FDY27,OUT049,2898.0435963473574
NCP54,OUT013,1997.0516402510007
NCZ41,OUT049,2093.235288153631
DRL49,OUT013,2313.384186167729
FDI05,OUT018,1028.7872196107655
FDY56,OUT045,3570.176947794425
DRC13,OUT013,2057.6197137219324
NCV29,OUT017,2920.4824011651635
FDR24,OUT049,1547.6322805774776
FDZ34,OUT018,2775.4363181786275
FDP37,OUT035,2139.9303033654323
FDX08,OUT027,4309.450878926535
FDS57,OUT045,2212.411352489982
NCG18,OUT049,1722.3482968767062
FDK25,OUT018,2452.116714022307
FDH53,OUT049,1426.9410957147238
DRI59,OUT018,3260.9965633791003
FDA52,OUT046,2858.596161576308
FDT20,OUT010,-1199.1414194063805
FDE36,OUT019,726.341531997703
FDI24,OUT017,2846.3494794863705
FDB28,OUT018,2894.324796465413
FDV11,OUT017,2907.3477360745965
FDP01,OUT046,2507.538169950156
FDD34,OUT027,3997.2161866395027
FDJ50,OUT027,2309.9791433671976
FDZ44,OUT013,1951.7053159121608
DRO59,OUT035,1360.701280567244
DRB48,OUT045,665.7905088453447
FDR21,OUT018,2528.8307270780924
NCE42,OUT010,1807.4008856846772
FDO23,OUT046,1538.5830216229897
NCE30,OUT018,3090.1408010578475
FDQ22,OUT035,779.1125125054892
FDY01,OUT045,1836.259486255865
FDS08,OUT017,2912.281042195005
FDG28,OUT018,3657.5298641714107
FDQ51,OUT018,600.6884793991474
FDB05,OUT017,3997.589691604281
FDO56,OUT049,1990.7365539102054
FDE02,OUT018,1246.4148159571005
FDN45,OUT017,3590.5072570173934
FDS09,OUT013,887.9223624242989
NCA54,OUT018,2617.368980875135
FDP09,OUT010,1473.1480045278122
FDC53,OUT045,1565.3743630660529
NCM55,OUT017,3025.738848411385
FDL09,OUT018,2456.1239074540035
FDA11,OUT019,-369.9994150982336
FDA50,OUT045,1489.7744441468205
FDC23,OUT017,2915.650642420799
FDE22,OUT049,2599.1810199382207
FDD23,OUT046,3012.6673570022394
NCA29,OUT049,2804.8349607863033
FDK38,OUT046,2373.2346799904644
DRC13,OUT046,2004.8716071865656
NCP43,OUT049,2907.4036440270893
FDX28,OUT049,1680.8414592883232
FDF08,OUT049,1578.0803676348917
FDZ33,OUT046,2404.9885336878315
FDD10,OUT049,2930.0369680628487
FDO58,OUT017,2659.723953229744
FDI50,OUT017,3733.0174108786996
FDO58,OUT045,2591.184631484088
FDX08,OUT013,2914.9789499082767
NCK17,OUT010,-1180.5229127148943
FDF39,OUT035,4264.046553254714
FDU45,OUT010,-51.339961852158694
NCJ18,OUT018,1625.5186087390575
DRC27,OUT019,1980.9935354837846
DRC25,OUT035,1505.9173653594364
FDU59,OUT035,2669.3078040747673
FDU28,OUT035,3145.129900594916
NCP30,OUT046,730.5202835541337
FDB39,OUT018,677.6106689781783
FDE41,OUT013,1466.154465426672
DRH11,OUT010,-945.7342917478045
FDA58,OUT045,3670.620161355803
FDU50,OUT046,1907.1241473658338
FDM34,OUT013,2103.8196703097938
FDM44,OUT027,3092.756433721862
FDR39,OUT045,2866.7212489749745
FDM25,OUT045,2770.371215239735
FDQ49,OUT049,2588.893610942656
DRH25,OUT018,633.1247024888804
FDM09,OUT027,4162.9656299667495
FDL44,OUT019,697.1893271265844
NCR42,OUT018,320.9334905740092
DRL59,OUT046,915.6182533277979
FDX43,OUT013,2716.928480480023
DRK47,OUT010,1679.519609083889
FDU48,OUT018,1857.725626062061
FDY12,OUT045,831.8543329789771
NCN43,OUT018,1715.8607994236331
NCM55,OUT018,2659.661253113911
FDQ21,OUT027,3399.6846154171744
FDX13,OUT035,4066.7871877081225
NCK30,OUT027,5398.84762916845
FDG20,OUT049,2891.594475540914
DRG27,OUT017,763.7468570295053
FDY14,OUT018,3898.5954913266373
FDP59,OUT035,1807.8449536846572
FDU60,OUT017,2788.085363174239
NCC18,OUT019,823.9969526192158
DRJ39,OUT017,3512.933194183236
FDS07,OUT049,1911.0607583441006
FDM08,OUT027,4975.75302394389
FDP51,OUT045,1917.3356001944298
FDU16,OUT035,1487.655162451124
FDH12,OUT013,1746.207711403962
DRE48,OUT010,1210.3408570130669
NCL42,OUT027,5260.705257856583
FDR21,OUT045,2772.450561495231
NCW29,OUT035,2219.4950380203854
FDO11,OUT013,3997.5426764678214
NCM31,OUT049,2319.2868500935106
FDV35,OUT019,578.1586621988176
FDF58,OUT017,1108.6806964695288
NCE43,OUT049,2744.7787754811416
FDA02,OUT035,2442.043783181973
DRL37,OUT010,-1126.3481365070475
FDR24,OUT018,1261.8586011542525
FDW59,OUT049,1426.7454482755065
FDS22,OUT049,870.2240779178113
FDW24,OUT017,922.7188048665294
FDU24,OUT035,1678.1605991122885
FDA21,OUT027,4377.532439454758
FDH58,OUT027,3306.5304859472562
FDW36,OUT018,1428.2804671607582
FDI45,OUT027,4187.86840842323
FDU01,OUT018,2719.6184132108433
FDF35,OUT027,3178.70091071128
FDU43,OUT019,1894.6585766847802
FDE24,OUT019,410.44638557172857
FDK50,OUT049,2664.512245262056
FDG31,OUT045,1009.4440267359587
FDC60,OUT045,1450.6775109846258
FDL36,OUT013,1496.5133954905825
FDP21,OUT013,3057.6699125529917
FDW16,OUT045,1460.6532778781425
FDX02,OUT017,3617.1810142220907
FDQ58,OUT027,3880.360377843719
FDT51,OUT046,1842.170197830608
FDD59,OUT049,1393.5372560980386
NCM42,OUT018,1503.3658578676823
FDA57,OUT018,450.8712482215236
FDZ48,OUT035,1922.2557500294909
FDE46,OUT045,2387.623125594387
NCZ30,OUT019,49.31478652363671
FDB56,OUT017,3099.396968578097
FDA25,OUT027,3142.006638399773
FDD20,OUT013,2051.639051244632
FDL25,OUT013,1554.4793579236068
NCO18,OUT049,2872.1557579749783
FDJ45,OUT017,775.5115666849505
FDR12,OUT035,2851.2201079299157
NCF19,OUT010,-1084.0770013111332
FDK25,OUT046,2691.9939601874557
NCR17,OUT046,1860.1644135102931
FDC52,OUT046,2474.7924644871055
NCA54,OUT017,2943.39114273914
FDR45,OUT010,1884.0270205238207
NCM19,OUT049,1891.7825252925588
FDF39,OUT027,5591.70538138083
FDX23,OUT049,1638.5609699437496
FDD58,OUT027,3038.2838792837697
FDX28,OUT013,1652.2426498915804
NCD31,OUT013,2606.641772762439
FDU57,OUT018,2176.5983644418766
FDI27,OUT046,834.5369093168252
NCM42,OUT046,1764.7780170614892
FDD32,OUT027,2799.8549565672665
FDI34,OUT013,3660.4168497872324
NCM29,OUT049,2148.642389876538
FDG46,OUT018,1596.1894112445539
DRC01,OUT010,-1022.4311051518052
FDB15,OUT027,5552.479803019019
NCA17,OUT027,3814.262602886792
FDF10,OUT046,2409.9500918733083
FDR26,OUT027,4256.0158660002435
FDI02,OUT049,1902.7571248063568
NCM54,OUT010,153.87379078403637
FDF14,OUT013,2439.45337567252
FDJ33,OUT010,84.80230046598808
FDM20,OUT035,4000.398698248274
FDC03,OUT027,4544.967858066604
NCX05,OUT046,1895.3475882818122
NCM41,OUT027,2916.257534335844
NCU29,OUT010,469.86934301712336
FDQ59,OUT017,1469.799138074589
FDH46,OUT010,-212.5096027230561
FDH09,OUT013,974.0068662241933
NCD06,OUT045,745.5921228084321
FDC15,OUT035,2585.3516141672285
DRD37,OUT027,2196.566052609774
FDT28,OUT027,3803.750972253156
FDR28,OUT027,4053.6074955048543
FDT38,OUT017,1483.5061174240757
FDV34,OUT027,2692.3151939288528
FDY52,OUT035,1159.5887792381682
FDB34,OUT013,1432.6043604576257
DRL23,OUT018,1453.683947567386
DRB24,OUT046,2480.0404268545285
FDJ50,OUT046,938.2550940095813
FDQ49,OUT035,2605.5224294792306
FDP20,OUT035,2132.3909307020444
FDV19,OUT027,4000.9172163029552
NCR54,OUT045,3052.7107306429352
FDO09,OUT010,2236.392854260617
FDS57,OUT018,2030.4151668282318
FDN10,OUT049,1958.9859938959098
FDV23,OUT049,2079.6519456281394
FDY28,OUT049,3472.7480890753545
DRG51,OUT013,2607.646545812761
FDD45,OUT019,-361.8747604972864
NCL18,OUT027,4461.813034148994
NCM29,OUT013,2115.4042125878204
FDF17,OUT027,4528.364609336432
FDE22,OUT017,2644.058025358112
FDQ22,OUT017,734.9480923583417
FDS01,OUT013,2879.722364590659
FDW35,OUT027,2155.214813415497
FDJ33,OUT046,2045.2611019310414
NCF54,OUT035,2836.008269248076
FDE09,OUT013,1819.4579573701915
NCE06,OUT045,2513.065131612875
DRH49,OUT049,1391.6270227747964
FDY43,OUT045,2674.723216127463
NCT05,OUT017,4077.666502568896
FDZ34,OUT045,2989.7837671590955
FDL38,OUT017,1536.7651950112327
FDZ31,OUT017,3127.527833611767
FDR14,OUT035,1049.5356301352285
NCN54,OUT049,1357.3032880993003
NCC42,OUT027,3651.6678509153553
FDK08,OUT017,1738.4307168022244
FDP59,OUT013,1764.145025841944
FDV22,OUT035,2646.0060784038997
FDD33,OUT035,3819.321791917677
DRE60,OUT027,4995.055595175724
FDK52,OUT046,3600.9124725427023
FDA02,OUT017,2439.47871401903
FDM56,OUT049,1850.484878665138
FDE57,OUT035,2393.6078554639616
FDM32,OUT045,1423.2764767292988
NCQ30,OUT027,3369.8757579444164
FDQ27,OUT027,3144.3399335836407
FDT60,OUT027,3424.9825155186572
FDU43,OUT049,3896.8900789047884
NCO55,OUT035,1834.1949281953832
FDG02,OUT045,2981.4076921031187
FDJ28,OUT013,3047.538035932369
FDP40,OUT045,1787.362976581804
FDJ38,OUT045,3003.153495854735
NCC54,OUT017,3874.5431209856
NCZ41,OUT046,2033.4468889984937
FDK38,OUT019,481.8775137660807
FDU52,OUT013,2496.9549658172364
FDC40,OUT046,1306.6299483532855
NCR30,OUT017,1294.6302427620344
NCN18,OUT017,1865.4591367855126
FDB50,OUT035,1401.7896433695835
FDG04,OUT013,3008.1315601336846
FDR26,OUT035,2928.3497565025227
NCT17,OUT018,2728.0333448245015
FDX35,OUT027,5025.007090588669
FDS12,OUT046,2060.4550163807344
NCZ29,OUT027,3436.5489954623395
FDB38,OUT010,711.8894157262409
FDP12,OUT013,708.3123622397932
FDP22,OUT046,925.8771916155431
FDS26,OUT018,3847.0101807178335
FDR52,OUT046,3089.32847274227
DRJ13,OUT046,2584.9319478675034
FDU48,OUT027,3517.072373469633
FDE29,OUT035,1124.417882471092
NCT29,OUT049,2020.395669244953
DRK37,OUT018,2731.4575824673193
FDK55,OUT046,1456.90923700783
FDR07,OUT046,1600.962741445031
FDO21,OUT027,4996.36117581622
FDK46,OUT049,4165.69713518366
FDB12,OUT045,1671.8224580954893
FDT31,OUT027,4432.699007300591
FDJ33,OUT045,1978.1523892176047
FDC26,OUT027,3191.8286515518125
NCQ02,OUT045,2931.104646667568
FDP08,OUT010,1210.8065528064776
FDB11,OUT027,4983.652854632406
FDV55,OUT013,2376.8274488249954
FDW20,OUT049,2041.2652876175075
NCJ18,OUT019,28.552825510611683
FDC41,OUT018,988.2916426953946
FDE14,OUT027,3096.246320970128
FDG35,OUT013,2843.0165371330736
FDF45,OUT035,1128.4225344797487
FDS19,OUT027,2740.8879020383247
FDS58,OUT019,675.9493524376871
FDA26,OUT017,3577.699573729405
FDM32,OUT049,1522.4360496540003
FDL45,OUT046,2054.7268507889903
FDZ55,OUT049,2628.486386806498
FDY37,OUT049,2362.0528330117954
FDO46,OUT046,3076.568483797349
FDQ60,OUT046,1972.0021799173112
FDA19,OUT018,1850.8834907982764
FDL15,OUT046,2482.4119501069918
FDM10,OUT018,3108.8380083673374
NCL05,OUT017,809.6807996163294
DRK49,OUT010,-1162.3421639367898
NCE18,OUT027,5370.753886491676
FDG40,OUT049,679.7425295891431
DRI59,OUT045,3453.769173272968
FDK28,OUT035,4144.443056725447
NCD06,OUT019,-1108.7087313416132
FDO11,OUT019,2079.246564216858
FDK27,OUT046,1948.8848462609992
FDT43,OUT027,2295.880976842076
FDD38,OUT018,1435.3586302358576
FDA16,OUT049,3538.0096146332994
FDL14,OUT027,3907.0346052554123
NCM17,OUT049,819.2002011257863
FDD20,OUT045,1964.3933873476556
FDA40,OUT045,1424.9093486949228
FDL43,OUT045,1236.4171025896403
FDV15,OUT045,1612.015367142013
FDE52,OUT046,1513.177775728559
NCL17,OUT010,402.03030828813917
NCJ31,OUT045,3710.946684476994
FDR60,OUT045,1239.7281364114174
NCA18,OUT035,1971.1906485565125
FDS21,OUT027,2507.038667763176
FDW09,OUT035,1433.425682772121
FDL26,OUT035,2576.7588770114794
FDS47,OUT018,1195.7685249610709
FDC39,OUT046,3277.4785080918023
FDT51,OUT035,1940.159711991843
FDK40,OUT035,4252.552179974579
NCG19,OUT045,3655.1354961046
FDZ07,OUT046,1102.4359165136261
FDF08,OUT027,2916.222449987591
FDO04,OUT013,960.2502135335196
FDK41,OUT018,1107.0644804831916
FDP15,OUT049,4084.4918948744707
NCD43,OUT018,1436.4830268518858
NCP18,OUT013,2394.9617078721612
FDZ51,OUT046,1569.4085588920818
DRH13,OUT035,1865.4178370647364
FDF38,OUT045,686.242794064914
NCI43,OUT045,789.5278015000882
FDM38,OUT027,2368.450096800373
FDS03,OUT013,1103.38638356299
DRJ47,OUT017,2793.3065558218423
FDT50,OUT010,-286.6732291445189
FDV02,OUT046,2761.500540483611
NCG18,OUT017,1750.2792358691022
FDW52,OUT046,2670.803995605483
FDS40,OUT035,754.541666740895
FDN31,OUT017,3114.8281180125196
FDA37,OUT045,1962.9551984578245
FDA15,OUT046,3956.980223649233
FDL39,OUT046,2921.928532919089
FDJ53,OUT045,1915.1025900746517
FDX22,OUT013,3381.4920451415564
NCZ42,OUT045,3709.975087617787
FDD56,OUT027,4258.998097710384
FDD40,OUT017,3166.742628977925
FDS50,OUT013,3504.8461690296517
NCN14,OUT013,2943.829750047688
FDT15,OUT013,2959.5894792326035
NCS18,OUT027,3161.8092579122513
NCO26,OUT010,-51.1565987150459
FDF58,OUT018,778.0335120433095
NCB19,OUT013,1429.6873670765199
FDH26,OUT017,2360.2007084870347
DRB24,OUT027,3856.3862978795382
FDA49,OUT018,1159.5843526007893
FDB32,OUT045,1527.773647090424
FDI36,OUT017,3213.776075299735
NCA17,OUT010,490.1741211743765
FDH22,OUT013,2029.9525541596797
NCM26,OUT018,2185.5397836581033
FDT15,OUT027,4355.607525963981
FDB16,OUT018,1168.5536702953932
NCP54,OUT027,3399.230526582832
FDJ36,OUT013,1706.4616836103935
FDO28,OUT045,1879.5961745206946
FDU09,OUT013,970.4715195287483
FDF29,OUT017,2170.8221962013045
FDY08,OUT013,2309.6250902932484
DRJ59,OUT018,396.8266634858893
FDT23,OUT027,2752.7190248472625
FDU15,OUT018,441.09848956576525
FDT47,OUT013,1628.2696000433566
FDI53,OUT019,730.1801010571953
FDR59,OUT018,3897.5926911480974
FDD53,OUT035,820.714232042286
FDY51,OUT017,3541.7107249862165
FDT04,OUT049,731.0989694104554
FDU51,OUT049,2899.9654743931255
FDG14,OUT035,2564.35531921109
NCU06,OUT045,3586.730472046889
DRG25,OUT046,2969.449791752606
DRH49,OUT035,1483.7492406160436
FDN15,OUT035,2341.282136629942
FDL43,OUT018,1005.1284709008655
NCT18,OUT049,2953.466262303069
NCB31,OUT013,4116.3786020641355
FDK57,OUT035,2030.8172876565363
FDY04,OUT019,731.4079130062319
NCP54,OUT046,1973.576995218065
FDF41,OUT013,3866.493943026067
FDM01,OUT045,1641.3430333805882
FDW03,OUT045,1673.6430755726974
FDF28,OUT045,1957.3794546860595
FDY37,OUT017,2376.116335858299
FDQ03,OUT017,3838.4858474833345
FDP51,OUT027,3377.7586673572746
FDJ40,OUT017,1893.9608817946037
FDC32,OUT049,1602.8747800610743
DRI49,OUT027,2747.933928026293
NCW54,OUT017,998.4721077813265
FDF09,OUT017,757.4968646800804
FDP45,OUT018,3719.767968074975
DRJ23,OUT018,2709.0310891229715
FDS59,OUT017,1896.8996386655574
FDY08,OUT046,2283.0614244136673
FDX16,OUT049,2425.9271333889537
FDY16,OUT018,2699.580950325603
FDK32,OUT035,2595.56716394422
FDQ22,OUT013,715.382117810142
NCC31,OUT018,2226.6235412505025
FDG58,OUT049,2544.627584013443
DRF48,OUT013,3016.393559603121
DRH36,OUT049,1277.1880732610432
NCR30,OUT035,1352.6772876082384
FDB03,OUT019,1939.2282184446042
FDZ28,OUT027,3474.851157911962
FDR35,OUT017,3215.988310637943
DRD15,OUT027,5082.396697628261
FDJ33,OUT019,130.56713100953993
FDA56,OUT010,66.7543675921313
FDP56,OUT046,861.3557333170006
NCT30,OUT046,838.10360539272
FDK15,OUT017,1698.2241100676067
FDH44,OUT018,2135.6200496243223
FDV01,OUT013,2517.252175730855
DRG03,OUT017,2499.746392608044
FDG50,OUT027,2889.9627279545493
FDR16,OUT010,1525.7901334260218
FDZ60,OUT046,1762.5083220161941
DRG03,OUT045,2408.101778497045
FDS56,OUT018,3941.6488820782693
FDU33,OUT045,755.8222260156377
DRD27,OUT035,1720.7257075696732
FDW22,OUT046,3569.2893313776835
DRA24,OUT045,2576.8772037662593
FDF38,OUT049,780.7804002904803
FDX48,OUT013,2514.190752774609
FDS58,OUT018,2336.627487673277
FDC32,OUT046,1550.7935809229534
NCQ29,OUT045,4061.4650091943945
DRK39,OUT018,1118.0001220746021
NCS38,OUT017,1905.7390593428333
DRO47,OUT013,1825.9333934758338
DRG27,OUT027,2146.411396692116
FDC57,OUT027,4497.650564452212
FDS55,OUT046,2381.321886827332
NCJ06,OUT018,1669.1365057794978
FDO01,OUT019,220.57204114293222
NCM55,OUT045,2894.0367600918657
FDC52,OUT049,2525.3424201851094
FDQ15,OUT045,1292.2382001805968
NCT30,OUT027,2226.7946066207564
NCR42,OUT027,1995.6773084665751
FDD28,OUT035,1087.7420895241817
FDQ34,OUT049,1753.1992306701597
FDZ12,OUT027,3699.065911302441
DRE13,OUT019,-482.01196453051784
NCN07,OUT019,239.98369953884162
FDM28,OUT035,2982.590986340408
FDI10,OUT017,2824.9361901002912
FDQ25,OUT013,2764.6504184393475
FDA38,OUT010,1916.2159098204077
DRI13,OUT049,3484.0813737012745
FDY20,OUT027,2936.120982645565
NCZ53,OUT035,3079.361063961374
NCM31,OUT013,2316.873178135489
DRB01,OUT017,3062.603167907575
DRF37,OUT046,4137.047252841521
NCF42,OUT049,2864.1468825328643
FDF16,OUT018,2120.335595127498
FDB41,OUT013,869.4401941205559
FDR34,OUT013,3639.9147785223413
FDR15,OUT018,2256.8068778982033
NCV42,OUT019,-89.76449851787402
FDW51,OUT035,3489.150791522434
FDU36,OUT017,1654.5064696831607
FDX60,OUT049,1395.5965859830224
FDY03,OUT035,1964.5332625160013
FDW55,OUT045,3907.2770476402034
FDT01,OUT010,1490.803933335024
FDG58,OUT013,2516.022626531983
FDK21,OUT017,4001.95995827273
NCS41,OUT019,999.3065809025293
FDS10,OUT045,2837.673989877659
NCT53,OUT046,2642.8494151183945
FDJ28,OUT018,2768.816604789041
FDX44,OUT045,1403.8117024368648
FDT20,OUT018,437.69263621270443
FDO44,OUT017,1863.8587477364817
NCX17,OUT049,3760.985812152231
FDY01,OUT017,1974.0992345883506
FDJ12,OUT027,4760.051349008217
DRK35,OUT018,389.1970115705882
FDD47,OUT019,806.3172086959053
NCM53,OUT035,1829.6337352830617
FDO45,OUT013,1482.214522566588
NCM42,OUT010,-126.7179663242855
FDE04,OUT046,2899.918904782208
NCI30,OUT027,5313.87792204591
FDZ19,OUT013,2812.231262730657
FDW57,OUT013,2865.455452311026
FDA25,OUT013,1711.9360978293141
FDT22,OUT046,1010.5467078531275
FDP51,OUT013,1964.7812808423873
FDD48,OUT027,3293.6436435095147
FDY39,OUT035,3040.989425326736
FDO48,OUT010,1642.7848619656233
FDD23,OUT027,4390.563075444265
DRN35,OUT027,2067.1890155514193
FDT01,OUT035,3516.6094370717115
FDC20,OUT010,-945.8818426195471
DRJ35,OUT035,1151.465082952256
FDB32,OUT046,1567.1406384853258
FDL24,OUT046,2803.992352915469
NCV42,OUT035,1924.6753283609537
FDZ46,OUT046,1786.8814509904096
FDC15,OUT013,2496.9761507419885
FDD08,OUT019,-1205.8225694668404
FDY50,OUT049,1515.7559332817252
FDD36,OUT013,1944.365880131317
FDG57,OUT027,2270.4094178077457
FDL21,OUT018,488.5503121289877
FDN16,OUT027,3101.730276893275
FDJ09,OUT027,2204.887983222027
FDS01,OUT010,962.1493286839466
FDV33,OUT017,4194.814521367668
DRE12,OUT017,1909.8880112539525
FDR07,OUT013,1619.8176149100505
FDP48,OUT010,1054.603729430999
NCB55,OUT035,1073.7498913483528
FDQ08,OUT013,1072.9179030897844
FDR34,OUT035,3783.763023074555
FDO33,OUT046,1832.194776179054
FDP13,OUT045,653.3202832768063
FDX12,OUT049,3920.406198034159
NCT06,OUT049,2706.593040837425
FDR16,OUT019,1514.3770435860215
FDE36,OUT046,2677.208697381873
FDZ36,OUT049,3025.614056834481
FDV13,OUT045,1423.727278532622
NCZ17,OUT035,749.6433357355081
FDU56,OUT045,2881.406310615373
FDM09,OUT035,2853.7746653253375
FDV02,OUT017,2802.988452463463
FDS34,OUT018,1593.23591273598
FDA11,OUT049,1619.1621928531288
FDP09,OUT017,3420.2601505386683
FDB29,OUT027,3293.752531212463
FDT19,OUT017,2861.7116181068595
DRH15,OUT017,828.579900822311
FDY38,OUT046,3731.6528768666612
FDF14,OUT027,3846.252264603406
FDN48,OUT010,-371.64672201234043
FDQ12,OUT013,3662.682237244392
NCJ43,OUT045,2695.3508834012937
FDE17,OUT019,566.9253536287083
FDB05,OUT035,4029.449342768651
FDH10,OUT045,3007.99094808825
NCR06,OUT017,780.3826509153931
FDU32,OUT018,1717.9116209718995
FDD56,OUT049,2865.373670655176
FDO36,OUT018,2622.5217844537055
FDH16,OUT010,-396.40706626004453
FDX10,OUT018,399.6481510097568
FDZ37,OUT017,1544.1691397755244
FDU31,OUT010,1596.6031568884755
DRC49,OUT049,2329.5499521172565
FDL15,OUT045,2387.5760125410043
FDN32,OUT019,1076.5857852243507
DRH59,OUT027,2640.8900285881464
NCU29,OUT049,2419.488520953287
FDR37,OUT019,1052.2761202038573
FDS14,OUT018,2245.313793035115
FDU02,OUT027,4999.778811248338
FDJ08,OUT035,3180.0724729873036
NCZ06,OUT045,3937.7459668543715
FDO31,OUT049,1449.71352637639
FDH31,OUT018,1417.5747639866984
FDS58,OUT017,2647.2441450741185
NCA53,OUT027,2255.337797271932
FDF50,OUT046,3153.289002294899
NCW42,OUT049,3572.0960025483705
NCQ17,OUT045,2434.156930724596
FDK51,OUT018,3899.3521085170096
NCW41,OUT010,614.0414799385067
NCR29,OUT017,998.980529880149
FDB08,OUT019,659.0545624834244
FDA40,OUT027,2851.027093474935
FDL14,OUT018,2289.301078079348
FDB47,OUT046,3300.301975214693
FDO03,OUT035,3743.8421735815323
DRK13,OUT019,1226.979288676151
FDX13,OUT010,2020.955778435549
FDF52,OUT046,2924.1858014739923
FDT11,OUT013,3039.9917571449887
FDB08,OUT013,2590.1687550769593
FDQ28,OUT018,2253.329208330857
FDD29,OUT045,3931.755019626551
NCQ29,OUT027,5528.0596784936015
NCO02,OUT013,1106.3762695422272
FDR56,OUT010,1249.5379888058183
NCM54,OUT049,2072.286123843903
FDP51,OUT035,2022.3464139449554
FDT38,OUT013,1411.5678829687029
FDZ20,OUT018,3749.4655630336665
FDJ53,OUT013,1964.0862977843196
FDX13,OUT049,3991.610145442597
FDP58,OUT035,3587.949041084114
NCK31,OUT019,-1008.1387320091271
FDA35,OUT018,1754.3271540753558
FDV37,OUT018,2918.23526870416
NCO07,OUT027,4793.715036954657
FDA20,OUT045,2938.420759526074
FDZ59,OUT035,2816.6780887555483
NCY17,OUT017,836.2919480049038
FDQ28,OUT035,2584.1126868267406
FDV35,OUT017,2533.2423902714513
FDQ36,OUT013,671.2048200576412
FDD34,OUT018,2344.0559198674737
FDK51,OUT045,4118.569949688029
FDV31,OUT035,2916.141823553504
FDR04,OUT035,1676.6695734436487
FDR14,OUT049,995.9138476711255
DRC36,OUT010,904.2084620367636
FDE39,OUT019,52.48250354605193
FDP57,OUT049,1758.0617590588608
FDE57,OUT046,2298.699452418688
NCN18,OUT046,1810.129125275779
NCQ05,OUT018,2138.5239460360535
FDW47,OUT035,2045.377802256104
FDV46,OUT035,2323.0702802649466
NCP29,OUT045,996.2700084636778
FDE09,OUT018,1549.9809096796935
NCU06,OUT027,5034.822798610728
FDT19,OUT010,903.0083572677358
DRF15,OUT017,2497.592214477345
DRI51,OUT013,2726.1312751380656
NCX54,OUT013,1706.3652252892518
DRE01,OUT013,3816.9432378186502
NCB07,OUT045,3039.721792880063
FDU50,OUT035,1980.4630133012865
FDG40,OUT035,724.1043117944118
FDW10,OUT018,2533.2009116293884
FDX51,OUT013,3128.1425676365643
NCP17,OUT045,1006.5759076586928
FDP21,OUT035,3119.8597632620404
FDL04,OUT045,1654.3360964184476
FDV23,OUT013,2000.206396242943
FDF24,OUT046,1385.7495561413664
FDH56,OUT027,3300.933559154583
FDB51,OUT049,1098.3205433027451
FDI58,OUT027,2995.086796332973
FDR20,OUT013,876.9511819421206
FDC51,OUT018,1752.6550693184467
FDB16,OUT027,2830.975610759114
FDE40,OUT049,1105.6086776541842
NCM17,OUT035,865.1063625415711
FDU56,OUT035,3067.872455490915
FDS32,OUT019,411.62376198332913
FDX02,OUT049,3604.66661746708
FDT39,OUT027,3886.979778787632
FDE35,OUT017,1062.3454505606833
NCI42,OUT019,1428.351463043845
DRL23,OUT046,1733.581147115819
FDA10,OUT046,1982.0578785300102
FDA11,OUT013,1581.305964655229
NCM06,OUT046,2480.718051474113
NCT05,OUT035,4163.426821045885
NCQ02,OUT010,1059.8872566651548
NCY06,OUT049,2139.836079898775
FDY56,OUT035,3702.9172572645384
FDL02,OUT035,1834.4647371738706
NCI06,OUT035,2938.0393994491847
FDQ14,OUT045,2347.5646618105734
FDQ12,OUT017,3674.542161095112
FDP36,OUT046,879.1758655930191
FDK21,OUT027,5370.691072682223
FDO40,OUT045,2315.657033932909
NCK54,OUT019,-3.0893629274651175
FDY09,OUT018,2554.265709187127
NCW30,OUT049,4161.536467970547
NCC55,OUT027,2053.537971994999
FDE58,OUT018,1635.8375232909696
FDR39,OUT013,2946.5216920839853
FDU28,OUT049,3056.038780460281
FDH08,OUT017,3687.8329481580663
FDG35,OUT045,2770.9344037945157
FDG22,OUT049,720.724015670319
FDC34,OUT035,2632.531289384768
FDP15,OUT018,3754.0338745234258
FDK34,OUT010,1883.4779040745339
FDU45,OUT035,2009.343548254855
FDQ04,OUT027,2113.846903618565
FDX22,OUT018,3090.4445157566115
FDB45,OUT017,1771.3745820662873
NCH43,OUT027,4839.688443796046
DRE60,OUT046,3550.8731250581327
FDD17,OUT027,5143.463337345748
NCM54,OUT017,2109.4536680395804
NCH55,OUT013,2063.7812509711002
NCT06,OUT017,2694.4610157472475
FDA48,OUT027,4911.807887446938
FDY58,OUT027,5020.933335610217
FDO25,OUT045,3289.5709582999143
FDN50,OUT045,1530.5168009450613
FDH35,OUT035,2737.9422842947865
FDK09,OUT045,3538.0307386748955
FDO16,OUT013,1377.9895972769202
FDW11,OUT045,1018.5235918482281
FDU47,OUT027,3692.6008025436386
NCQ42,OUT010,169.05066432651142
FDK55,OUT027,2877.937569451248
FDN08,OUT049,1982.6727873988802
FDT57,OUT045,3701.4529832723947
FDJ12,OUT018,3054.4928675504225
DRL59,OUT017,958.6618021207969
NCN53,OUT046,643.1863432465436
FDO51,OUT010,-1101.920574098539
